,Geography,Year,Sex,Activity Category,Prevalence_x,Coefficient of Variation_x,CV Flag_x,Standard Error_x,Standard Score_x,Alberta Prevalence_x,Category,Prevalence_y,Coefficient of Variation_y,CV Flag_y,Standard Error_y,Standard Score_y,Alberta Prevalence_y,Stress Category,Prevalence,Coefficient of Variation,CV Flag,Standard Error,Standard Score,Alberta Prevalence
887,Z4,2011,MALE,Inactive,47.1786,6.7522,1.0,3.1263,1.3211203295,43.048320886999996,Poor Fair or Good,24.643600000000006,10.4858,1.0,2.5868,-0.10560547099999999,24.916805945000004,Not at all/not very/a bit stressful,77.7823,3.8246,1.0,2.768,0.3979871850000001,76.680664926
888,Z4,2012,BOTH,Active or moderately active,55.25550000000001,4.698900000000001,1.0,2.5725,0.1315366308,54.917100960000006,Excellent or Very Good,68.5591,3.7363,1.0,2.4862,-0.9863005509999999,71.011283713,Extremely/quite a bit stressful,25.9978,8.321100000000001,1.0,2.1624,1.0131467919,23.807014704
889,Z4,2012,BOTH,Active or moderately active,55.25550000000001,4.698900000000001,1.0,2.5725,0.1315366308,54.917100960000006,Excellent or Very Good,68.5591,3.7363,1.0,2.4862,-0.9863005509999999,71.011283713,Not at all/not very/a bit stressful,74.0022,3.0268,1.0,2.1624,-1.0131467920000001,76.192985296
890,Z4,2012,BOTH,Active or moderately active,55.25550000000001,4.698900000000001,1.0,2.5725,0.1315366308,54.917100960000006,Poor Fair or Good,31.440900000000006,7.8638,1.0,2.4862,0.9863005506999999,28.988716287000003,Extremely/quite a bit stressful,25.9978,8.321100000000001,1.0,2.1624,1.0131467919,23.807014704
891,Z4,2012,BOTH,Active or moderately active,55.25550000000001,4.698900000000001,1.0,2.5725,0.1315366308,54.917100960000006,Poor Fair or Good,31.440900000000006,7.8638,1.0,2.4862,0.9863005506999999,28.988716287000003,Not at all/not very/a bit stressful,74.0022,3.0268,1.0,2.1624,-1.0131467920000001,76.192985296
892,Z4,2012,BOTH,Inactive,44.7445,5.767,1.0,2.5725,-0.131536631,45.08289904,Excellent or Very Good,68.5591,3.7363,1.0,2.4862,-0.9863005509999999,71.011283713,Extremely/quite a bit stressful,25.9978,8.321100000000001,1.0,2.1624,1.0131467919,23.807014704
893,Z4,2012,BOTH,Inactive,44.7445,5.767,1.0,2.5725,-0.131536631,45.08289904,Excellent or Very Good,68.5591,3.7363,1.0,2.4862,-0.9863005509999999,71.011283713,Not at all/not very/a bit stressful,74.0022,3.0268,1.0,2.1624,-1.0131467920000001,76.192985296
894,Z4,2012,BOTH,Inactive,44.7445,5.767,1.0,2.5725,-0.131536631,45.08289904,Poor Fair or Good,31.440900000000006,7.8638,1.0,2.4862,0.9863005506999999,28.988716287000003,Extremely/quite a bit stressful,25.9978,8.321100000000001,1.0,2.1624,1.0131467919,23.807014704
895,Z4,2012,BOTH,Inactive,44.7445,5.767,1.0,2.5725,-0.131536631,45.08289904,Poor Fair or Good,31.440900000000006,7.8638,1.0,2.4862,0.9863005506999999,28.988716287000003,Not at all/not very/a bit stressful,74.0022,3.0268,1.0,2.1624,-1.0131467920000001,76.192985296
896,Z4,2012,FEMALE,Active or moderately active,52.9481,5.2175,1.0,2.7588000000000004,-0.518244597,54.37783789,Excellent or Very Good,66.5714,4.8684,1.0,3.2333000000000003,-0.8518902780000001,69.325821363,Extremely/quite a bit stressful,31.3169,9.9651,1.0,3.1371,1.6372390007000002,26.180773061999997
897,Z4,2012,FEMALE,Active or moderately active,52.9481,5.2175,1.0,2.7588000000000004,-0.518244597,54.37783789,Excellent or Very Good,66.5714,4.8684,1.0,3.2333000000000003,-0.8518902780000001,69.325821363,Not at all/not very/a bit stressful,68.68310000000001,4.7821,1.0,3.1371,-1.6372390010000002,73.819226938
898,Z4,2012,FEMALE,Active or moderately active,52.9481,5.2175,1.0,2.7588000000000004,-0.518244597,54.37783789,Poor Fair or Good,33.4286,9.671600000000002,1.0,3.2333000000000003,0.8518902781000001,30.674178636999997,Extremely/quite a bit stressful,31.3169,9.9651,1.0,3.1371,1.6372390007000002,26.180773061999997
899,Z4,2012,FEMALE,Active or moderately active,52.9481,5.2175,1.0,2.7588000000000004,-0.518244597,54.37783789,Poor Fair or Good,33.4286,9.671600000000002,1.0,3.2333000000000003,0.8518902781000001,30.674178636999997,Not at all/not very/a bit stressful,68.68310000000001,4.7821,1.0,3.1371,-1.6372390010000002,73.819226938
900,Z4,2012,FEMALE,Inactive,47.0519,5.8737,1.0,2.7588000000000004,0.518244597,45.62216211,Excellent or Very Good,66.5714,4.8684,1.0,3.2333000000000003,-0.8518902780000001,69.325821363,Extremely/quite a bit stressful,31.3169,9.9651,1.0,3.1371,1.6372390007000002,26.180773061999997
901,Z4,2012,FEMALE,Inactive,47.0519,5.8737,1.0,2.7588000000000004,0.518244597,45.62216211,Excellent or Very Good,66.5714,4.8684,1.0,3.2333000000000003,-0.8518902780000001,69.325821363,Not at all/not very/a bit stressful,68.68310000000001,4.7821,1.0,3.1371,-1.6372390010000002,73.819226938
902,Z4,2012,FEMALE,Inactive,47.0519,5.8737,1.0,2.7588000000000004,0.518244597,45.62216211,Poor Fair or Good,33.4286,9.671600000000002,1.0,3.2333000000000003,0.8518902781000001,30.674178636999997,Extremely/quite a bit stressful,31.3169,9.9651,1.0,3.1371,1.6372390007000002,26.180773061999997
903,Z4,2012,FEMALE,Inactive,47.0519,5.8737,1.0,2.7588000000000004,0.518244597,45.62216211,Poor Fair or Good,33.4286,9.671600000000002,1.0,3.2333000000000003,0.8518902781000001,30.674178636999997,Not at all/not very/a bit stressful,68.68310000000001,4.7821,1.0,3.1371,-1.6372390010000002,73.819226938
904,Z4,2012,MALE,Active or moderately active,57.5705,7.0493,1.0,4.013999999999999,0.5298007585,55.443923682000005,Excellent or Very Good,70.5558,5.458500000000001,1.0,3.6332,-0.579011609,72.659472593,Extremely/quite a bit stressful,20.8789,14.6602,1.0,3.0362,-0.21830867399999998,21.541771451
905,Z4,2012,MALE,Active or moderately active,57.5705,7.0493,1.0,4.013999999999999,0.5298007585,55.443923682000005,Excellent or Very Good,70.5558,5.458500000000001,1.0,3.6332,-0.579011609,72.659472593,Not at all/not very/a bit stressful,79.12110000000001,3.9446,1.0,3.0362,0.2183086738,78.45822854900001
906,Z4,2012,MALE,Active or moderately active,57.5705,7.0493,1.0,4.013999999999999,0.5298007585,55.443923682000005,Poor Fair or Good,29.4442,12.2414,1.0,3.6332,0.5790116091999999,27.340527407,Extremely/quite a bit stressful,20.8789,14.6602,1.0,3.0362,-0.21830867399999998,21.541771451
907,Z4,2012,MALE,Active or moderately active,57.5705,7.0493,1.0,4.013999999999999,0.5298007585,55.443923682000005,Poor Fair or Good,29.4442,12.2414,1.0,3.6332,0.5790116091999999,27.340527407,Not at all/not very/a bit stressful,79.12110000000001,3.9446,1.0,3.0362,0.2183086738,78.45822854900001
908,Z4,2012,MALE,Inactive,42.4295,9.5796,1.0,4.013999999999999,-0.5298007579999999,44.556076318,Excellent or Very Good,70.5558,5.458500000000001,1.0,3.6332,-0.579011609,72.659472593,Extremely/quite a bit stressful,20.8789,14.6602,1.0,3.0362,-0.21830867399999998,21.541771451
909,Z4,2012,MALE,Inactive,42.4295,9.5796,1.0,4.013999999999999,-0.5298007579999999,44.556076318,Excellent or Very Good,70.5558,5.458500000000001,1.0,3.6332,-0.579011609,72.659472593,Not at all/not very/a bit stressful,79.12110000000001,3.9446,1.0,3.0362,0.2183086738,78.45822854900001
910,Z4,2012,MALE,Inactive,42.4295,9.5796,1.0,4.013999999999999,-0.5298007579999999,44.556076318,Poor Fair or Good,29.4442,12.2414,1.0,3.6332,0.5790116091999999,27.340527407,Extremely/quite a bit stressful,20.8789,14.6602,1.0,3.0362,-0.21830867399999998,21.541771451
911,Z4,2012,MALE,Inactive,42.4295,9.5796,1.0,4.013999999999999,-0.5298007579999999,44.556076318,Poor Fair or Good,29.4442,12.2414,1.0,3.6332,0.5790116091999999,27.340527407,Not at all/not very/a bit stressful,79.12110000000001,3.9446,1.0,3.0362,0.2183086738,78.45822854900001
912,Z4,2013,BOTH,Active or moderately active,57.1944,4.4282,1.0,2.565,-0.079540123,57.398427376,Excellent or Very Good,74.8901,2.3835,1.0,1.7152000000000005,1.1448699056,72.926516108,Extremely/quite a bit stressful,21.936300000000006,7.3039,1.0,1.5962,0.32384723610000005,21.419386529
913,Z4,2013,BOTH,Active or moderately active,57.1944,4.4282,1.0,2.565,-0.079540123,57.398427376,Excellent or Very Good,74.8901,2.3835,1.0,1.7152000000000005,1.1448699056,72.926516108,Not at all/not very/a bit stressful,78.0637,2.1564,1.0,1.5962,-0.32384723600000004,78.580613471
914,Z4,2013,BOTH,Active or moderately active,57.1944,4.4282,1.0,2.565,-0.079540123,57.398427376,Poor Fair or Good,25.1099,6.8409,1.0,1.7152000000000005,-1.144869906,27.073483892,Extremely/quite a bit stressful,21.936300000000006,7.3039,1.0,1.5962,0.32384723610000005,21.419386529
915,Z4,2013,BOTH,Active or moderately active,57.1944,4.4282,1.0,2.565,-0.079540123,57.398427376,Poor Fair or Good,25.1099,6.8409,1.0,1.7152000000000005,-1.144869906,27.073483892,Not at all/not very/a bit stressful,78.0637,2.1564,1.0,1.5962,-0.32384723600000004,78.580613471
916,Z4,2013,BOTH,Inactive,42.80560000000001,6.103700000000001,1.0,2.565,0.0795401227,42.601572624,Excellent or Very Good,74.8901,2.3835,1.0,1.7152000000000005,1.1448699056,72.926516108,Extremely/quite a bit stressful,21.936300000000006,7.3039,1.0,1.5962,0.32384723610000005,21.419386529
917,Z4,2013,BOTH,Inactive,42.80560000000001,6.103700000000001,1.0,2.565,0.0795401227,42.601572624,Excellent or Very Good,74.8901,2.3835,1.0,1.7152000000000005,1.1448699056,72.926516108,Not at all/not very/a bit stressful,78.0637,2.1564,1.0,1.5962,-0.32384723600000004,78.580613471
918,Z4,2013,BOTH,Inactive,42.80560000000001,6.103700000000001,1.0,2.565,0.0795401227,42.601572624,Poor Fair or Good,25.1099,6.8409,1.0,1.7152000000000005,-1.144869906,27.073483892,Extremely/quite a bit stressful,21.936300000000006,7.3039,1.0,1.5962,0.32384723610000005,21.419386529
919,Z4,2013,BOTH,Inactive,42.80560000000001,6.103700000000001,1.0,2.565,0.0795401227,42.601572624,Poor Fair or Good,25.1099,6.8409,1.0,1.7152000000000005,-1.144869906,27.073483892,Not at all/not very/a bit stressful,78.0637,2.1564,1.0,1.5962,-0.32384723600000004,78.580613471
920,Z4,2013,FEMALE,Active or moderately active,54.2135,6.830100000000002,1.0,3.7062,-0.523404839,56.15339598600001,Excellent or Very Good,71.65750000000001,3.7315,1.0,2.6404,-0.534147254,73.067858055,Extremely/quite a bit stressful,25.5092,10.1848,1.0,2.5439,0.6297464807,23.907216679
921,Z4,2013,FEMALE,Active or moderately active,54.2135,6.830100000000002,1.0,3.7062,-0.523404839,56.15339598600001,Excellent or Very Good,71.65750000000001,3.7315,1.0,2.6404,-0.534147254,73.067858055,Not at all/not very/a bit stressful,74.49080000000002,3.434400000000001,1.0,2.5439,-0.6297464810000001,76.092783321
922,Z4,2013,FEMALE,Active or moderately active,54.2135,6.830100000000002,1.0,3.7062,-0.523404839,56.15339598600001,Poor Fair or Good,28.3425,9.3675,1.0,2.6404,0.534147254,26.932141945,Extremely/quite a bit stressful,25.5092,10.1848,1.0,2.5439,0.6297464807,23.907216679
923,Z4,2013,FEMALE,Active or moderately active,54.2135,6.830100000000002,1.0,3.7062,-0.523404839,56.15339598600001,Poor Fair or Good,28.3425,9.3675,1.0,2.6404,0.534147254,26.932141945,Not at all/not very/a bit stressful,74.49080000000002,3.434400000000001,1.0,2.5439,-0.6297464810000001,76.092783321
924,Z4,2013,FEMALE,Inactive,45.7865,8.1512,1.0,3.7062,0.5234048385,43.84660401400001,Excellent or Very Good,71.65750000000001,3.7315,1.0,2.6404,-0.534147254,73.067858055,Extremely/quite a bit stressful,25.5092,10.1848,1.0,2.5439,0.6297464807,23.907216679
925,Z4,2013,FEMALE,Inactive,45.7865,8.1512,1.0,3.7062,0.5234048385,43.84660401400001,Excellent or Very Good,71.65750000000001,3.7315,1.0,2.6404,-0.534147254,73.067858055,Not at all/not very/a bit stressful,74.49080000000002,3.434400000000001,1.0,2.5439,-0.6297464810000001,76.092783321
926,Z4,2013,FEMALE,Inactive,45.7865,8.1512,1.0,3.7062,0.5234048385,43.84660401400001,Poor Fair or Good,28.3425,9.3675,1.0,2.6404,0.534147254,26.932141945,Extremely/quite a bit stressful,25.5092,10.1848,1.0,2.5439,0.6297464807,23.907216679
927,Z4,2013,FEMALE,Inactive,45.7865,8.1512,1.0,3.7062,0.5234048385,43.84660401400001,Poor Fair or Good,28.3425,9.3675,1.0,2.6404,0.534147254,26.932141945,Not at all/not very/a bit stressful,74.49080000000002,3.434400000000001,1.0,2.5439,-0.6297464810000001,76.092783321
928,Z4,2013,MALE,Active or moderately active,60.1306,5.142600000000002,1.0,3.1189999999999998,0.48815775619999996,58.60802837,Excellent or Very Good,78.0448,2.9253000000000005,1.0,2.2044,2.3838143044000004,72.789921963,Extremely/quite a bit stressful,18.448300000000003,12.1412,1.0,2.2605000000000004,-0.256036335,19.027069685
929,Z4,2013,MALE,Active or moderately active,60.1306,5.142600000000002,1.0,3.1189999999999998,0.48815775619999996,58.60802837,Excellent or Very Good,78.0448,2.9253000000000005,1.0,2.2044,2.3838143044000004,72.789921963,Not at all/not very/a bit stressful,81.5517,3.0651,1.0,2.2605000000000004,0.2560363351,80.972930315
930,Z4,2013,MALE,Active or moderately active,60.1306,5.142600000000002,1.0,3.1189999999999998,0.48815775619999996,58.60802837,Poor Fair or Good,21.9552,10.0908,1.0,2.2044,-2.3838143040000004,27.210078037,Extremely/quite a bit stressful,18.448300000000003,12.1412,1.0,2.2605000000000004,-0.256036335,19.027069685
931,Z4,2013,MALE,Active or moderately active,60.1306,5.142600000000002,1.0,3.1189999999999998,0.48815775619999996,58.60802837,Poor Fair or Good,21.9552,10.0908,1.0,2.2044,-2.3838143040000004,27.210078037,Not at all/not very/a bit stressful,81.5517,3.0651,1.0,2.2605000000000004,0.2560363351,80.972930315
932,Z4,2013,MALE,Inactive,39.86940000000001,7.9639999999999995,1.0,3.1189999999999998,-0.488157756,41.39197163000001,Excellent or Very Good,78.0448,2.9253000000000005,1.0,2.2044,2.3838143044000004,72.789921963,Extremely/quite a bit stressful,18.448300000000003,12.1412,1.0,2.2605000000000004,-0.256036335,19.027069685
933,Z4,2013,MALE,Inactive,39.86940000000001,7.9639999999999995,1.0,3.1189999999999998,-0.488157756,41.39197163000001,Excellent or Very Good,78.0448,2.9253000000000005,1.0,2.2044,2.3838143044000004,72.789921963,Not at all/not very/a bit stressful,81.5517,3.0651,1.0,2.2605000000000004,0.2560363351,80.972930315
934,Z4,2013,MALE,Inactive,39.86940000000001,7.9639999999999995,1.0,3.1189999999999998,-0.488157756,41.39197163000001,Poor Fair or Good,21.9552,10.0908,1.0,2.2044,-2.3838143040000004,27.210078037,Extremely/quite a bit stressful,18.448300000000003,12.1412,1.0,2.2605000000000004,-0.256036335,19.027069685
935,Z4,2013,MALE,Inactive,39.86940000000001,7.9639999999999995,1.0,3.1189999999999998,-0.488157756,41.39197163000001,Poor Fair or Good,21.9552,10.0908,1.0,2.2044,-2.3838143040000004,27.210078037,Not at all/not very/a bit stressful,81.5517,3.0651,1.0,2.2605000000000004,0.2560363351,80.972930315
936,Z4,2014,BOTH,Active or moderately active,54.6507,4.9131,1.0,2.6567000000000003,-0.8344576309999999,56.867530171999995,Excellent or Very Good,75.2942,2.4545000000000003,1.0,1.7565000000000002,1.7519191054000005,72.216921132,Extremely/quite a bit stressful,23.601000000000006,9.3176,1.0,2.1469,0.5260027427,22.471765423
937,Z4,2014,BOTH,Active or moderately active,54.6507,4.9131,1.0,2.6567000000000003,-0.8344576309999999,56.867530171999995,Excellent or Very Good,75.2942,2.4545000000000003,1.0,1.7565000000000002,1.7519191054000005,72.216921132,Not at all/not very/a bit stressful,76.399,2.7555,1.0,2.1469,-0.5260027429999999,77.52823457699999
938,Z4,2014,BOTH,Active or moderately active,54.6507,4.9131,1.0,2.6567000000000003,-0.8344576309999999,56.867530171999995,Poor Fair or Good,24.705800000000004,7.1447,1.0,1.7565000000000002,-1.7519191050000005,27.783078868,Extremely/quite a bit stressful,23.601000000000006,9.3176,1.0,2.1469,0.5260027427,22.471765423
939,Z4,2014,BOTH,Active or moderately active,54.6507,4.9131,1.0,2.6567000000000003,-0.8344576309999999,56.867530171999995,Poor Fair or Good,24.705800000000004,7.1447,1.0,1.7565000000000002,-1.7519191050000005,27.783078868,Not at all/not very/a bit stressful,76.399,2.7555,1.0,2.1469,-0.5260027429999999,77.52823457699999
940,Z4,2014,BOTH,Inactive,45.34930000000001,5.9015,1.0,2.6567000000000003,0.8344576313000001,43.13246982800001,Excellent or Very Good,75.2942,2.4545000000000003,1.0,1.7565000000000002,1.7519191054000005,72.216921132,Extremely/quite a bit stressful,23.601000000000006,9.3176,1.0,2.1469,0.5260027427,22.471765423
941,Z4,2014,BOTH,Inactive,45.34930000000001,5.9015,1.0,2.6567000000000003,0.8344576313000001,43.13246982800001,Excellent or Very Good,75.2942,2.4545000000000003,1.0,1.7565000000000002,1.7519191054000005,72.216921132,Not at all/not very/a bit stressful,76.399,2.7555,1.0,2.1469,-0.5260027429999999,77.52823457699999
942,Z4,2014,BOTH,Inactive,45.34930000000001,5.9015,1.0,2.6567000000000003,0.8344576313000001,43.13246982800001,Poor Fair or Good,24.705800000000004,7.1447,1.0,1.7565000000000002,-1.7519191050000005,27.783078868,Extremely/quite a bit stressful,23.601000000000006,9.3176,1.0,2.1469,0.5260027427,22.471765423
943,Z4,2014,BOTH,Inactive,45.34930000000001,5.9015,1.0,2.6567000000000003,0.8344576313000001,43.13246982800001,Poor Fair or Good,24.705800000000004,7.1447,1.0,1.7565000000000002,-1.7519191050000005,27.783078868,Not at all/not very/a bit stressful,76.399,2.7555,1.0,2.1469,-0.5260027429999999,77.52823457699999
944,Z4,2014,FEMALE,Active or moderately active,56.8485,5.7018,1.0,3.1828000000000003,0.8450043625,54.159059198,Excellent or Very Good,73.20270000000002,3.8328,1.0,2.7356000000000003,0.9070113087999999,70.72148423600001,Extremely/quite a bit stressful,20.5198,13.2717,1.0,2.6599,-0.4275528830000001,21.657060993
945,Z4,2014,FEMALE,Active or moderately active,56.8485,5.7018,1.0,3.1828000000000003,0.8450043625,54.159059198,Excellent or Very Good,73.20270000000002,3.8328,1.0,2.7356000000000003,0.9070113087999999,70.72148423600001,Not at all/not very/a bit stressful,79.48020000000002,3.3062000000000005,1.0,2.6599,0.4275528834,78.34293900700001
946,Z4,2014,FEMALE,Active or moderately active,56.8485,5.7018,1.0,3.1828000000000003,0.8450043625,54.159059198,Poor Fair or Good,26.797300000000003,10.2674,1.0,2.7356000000000003,-0.907011309,29.278515764,Extremely/quite a bit stressful,20.5198,13.2717,1.0,2.6599,-0.4275528830000001,21.657060993
947,Z4,2014,FEMALE,Active or moderately active,56.8485,5.7018,1.0,3.1828000000000003,0.8450043625,54.159059198,Poor Fair or Good,26.797300000000003,10.2674,1.0,2.7356000000000003,-0.907011309,29.278515764,Not at all/not very/a bit stressful,79.48020000000002,3.3062000000000005,1.0,2.6599,0.4275528834,78.34293900700001
948,Z4,2014,FEMALE,Inactive,43.1515,7.391800000000001,1.0,3.1828000000000003,-0.8450043629999999,45.840940802000006,Excellent or Very Good,73.20270000000002,3.8328,1.0,2.7356000000000003,0.9070113087999999,70.72148423600001,Extremely/quite a bit stressful,20.5198,13.2717,1.0,2.6599,-0.4275528830000001,21.657060993
949,Z4,2014,FEMALE,Inactive,43.1515,7.391800000000001,1.0,3.1828000000000003,-0.8450043629999999,45.840940802000006,Excellent or Very Good,73.20270000000002,3.8328,1.0,2.7356000000000003,0.9070113087999999,70.72148423600001,Not at all/not very/a bit stressful,79.48020000000002,3.3062000000000005,1.0,2.6599,0.4275528834,78.34293900700001
950,Z4,2014,FEMALE,Inactive,43.1515,7.391800000000001,1.0,3.1828000000000003,-0.8450043629999999,45.840940802000006,Poor Fair or Good,26.797300000000003,10.2674,1.0,2.7356000000000003,-0.907011309,29.278515764,Extremely/quite a bit stressful,20.5198,13.2717,1.0,2.6599,-0.4275528830000001,21.657060993
951,Z4,2014,FEMALE,Inactive,43.1515,7.391800000000001,1.0,3.1828000000000003,-0.8450043629999999,45.840940802000006,Poor Fair or Good,26.797300000000003,10.2674,1.0,2.7356000000000003,-0.907011309,29.278515764,Not at all/not very/a bit stressful,79.48020000000002,3.3062000000000005,1.0,2.6599,0.4275528834,78.34293900700001
952,Z4,2014,MALE,Active or moderately active,52.45190000000001,7.0111,1.0,3.675,-1.926031114,59.529995123,Excellent or Very Good,77.38250000000002,3.318,1.0,2.5339,1.4587230615000002,73.68621371600001,Extremely/quite a bit stressful,26.7358,13.116600000000002,1.0,3.4582,0.9999081920999999,23.277920428
953,Z4,2014,MALE,Active or moderately active,52.45190000000001,7.0111,1.0,3.675,-1.926031114,59.529995123,Excellent or Very Good,77.38250000000002,3.318,1.0,2.5339,1.4587230615000002,73.68621371600001,Not at all/not very/a bit stressful,73.2642,4.631100000000001,1.0,3.4582,-0.999908192,76.722079572
954,Z4,2014,MALE,Active or moderately active,52.45190000000001,7.0111,1.0,3.675,-1.926031114,59.529995123,Poor Fair or Good,22.6175,11.288200000000002,1.0,2.5339,-1.4587230610000002,26.313786284000003,Extremely/quite a bit stressful,26.7358,13.116600000000002,1.0,3.4582,0.9999081920999999,23.277920428
955,Z4,2014,MALE,Active or moderately active,52.45190000000001,7.0111,1.0,3.675,-1.926031114,59.529995123,Poor Fair or Good,22.6175,11.288200000000002,1.0,2.5339,-1.4587230610000002,26.313786284000003,Not at all/not very/a bit stressful,73.2642,4.631100000000001,1.0,3.4582,-0.999908192,76.722079572
956,Z4,2014,MALE,Inactive,47.5481,7.815600000000001,1.0,3.675,1.9260311144,40.47000487700001,Excellent or Very Good,77.38250000000002,3.318,1.0,2.5339,1.4587230615000002,73.68621371600001,Extremely/quite a bit stressful,26.7358,13.116600000000002,1.0,3.4582,0.9999081920999999,23.277920428
957,Z4,2014,MALE,Inactive,47.5481,7.815600000000001,1.0,3.675,1.9260311144,40.47000487700001,Excellent or Very Good,77.38250000000002,3.318,1.0,2.5339,1.4587230615000002,73.68621371600001,Not at all/not very/a bit stressful,73.2642,4.631100000000001,1.0,3.4582,-0.999908192,76.722079572
958,Z4,2014,MALE,Inactive,47.5481,7.815600000000001,1.0,3.675,1.9260311144,40.47000487700001,Poor Fair or Good,22.6175,11.288200000000002,1.0,2.5339,-1.4587230610000002,26.313786284000003,Extremely/quite a bit stressful,26.7358,13.116600000000002,1.0,3.4582,0.9999081920999999,23.277920428
959,Z4,2014,MALE,Inactive,47.5481,7.815600000000001,1.0,3.675,1.9260311144,40.47000487700001,Poor Fair or Good,22.6175,11.288200000000002,1.0,2.5339,-1.4587230610000002,26.313786284000003,Not at all/not very/a bit stressful,73.2642,4.631100000000001,1.0,3.4582,-0.999908192,76.722079572
960,Z5,2003,BOTH,Active or moderately active,54.95990000000001,2.5557,1.0,1.1747,-0.983247002,56.114996258000005,Excellent or Very Good,70.5521,2.3092,1.0,1.1724,-3.000745769,74.07016520100001,Extremely/quite a bit stressful,25.0904,5.2314,1.0,1.3127,1.327625863,23.347532728
961,Z5,2003,BOTH,Active or moderately active,54.95990000000001,2.5557,1.0,1.1747,-0.983247002,56.114996258000005,Excellent or Very Good,70.5521,2.3092,1.0,1.1724,-3.000745769,74.07016520100001,Not at all/not very/a bit stressful,74.90960000000003,2.3201,1.0,1.3127,-1.327625863,76.65246727200002
962,Z5,2003,BOTH,Active or moderately active,54.95990000000001,2.5557,1.0,1.1747,-0.983247002,56.114996258000005,Poor Fair or Good,29.4479,3.9648,1.0,1.1724,3.0007457692000004,25.929834799,Extremely/quite a bit stressful,25.0904,5.2314,1.0,1.3127,1.327625863,23.347532728
963,Z5,2003,BOTH,Active or moderately active,54.95990000000001,2.5557,1.0,1.1747,-0.983247002,56.114996258000005,Poor Fair or Good,29.4479,3.9648,1.0,1.1724,3.0007457692000004,25.929834799,Not at all/not very/a bit stressful,74.90960000000003,2.3201,1.0,1.3127,-1.327625863,76.65246727200002
964,Z5,2003,BOTH,Inactive,45.0401,2.9176,1.0,1.1747,0.9832470016,43.885003741999995,Excellent or Very Good,70.5521,2.3092,1.0,1.1724,-3.000745769,74.07016520100001,Extremely/quite a bit stressful,25.0904,5.2314,1.0,1.3127,1.327625863,23.347532728
965,Z5,2003,BOTH,Inactive,45.0401,2.9176,1.0,1.1747,0.9832470016,43.885003741999995,Excellent or Very Good,70.5521,2.3092,1.0,1.1724,-3.000745769,74.07016520100001,Not at all/not very/a bit stressful,74.90960000000003,2.3201,1.0,1.3127,-1.327625863,76.65246727200002
966,Z5,2003,BOTH,Inactive,45.0401,2.9176,1.0,1.1747,0.9832470016,43.885003741999995,Poor Fair or Good,29.4479,3.9648,1.0,1.1724,3.0007457692000004,25.929834799,Extremely/quite a bit stressful,25.0904,5.2314,1.0,1.3127,1.327625863,23.347532728
967,Z5,2003,BOTH,Inactive,45.0401,2.9176,1.0,1.1747,0.9832470016,43.885003741999995,Poor Fair or Good,29.4479,3.9648,1.0,1.1724,3.0007457692000004,25.929834799,Not at all/not very/a bit stressful,74.90960000000003,2.3201,1.0,1.3127,-1.327625863,76.65246727200002
968,Z5,2003,FEMALE,Active or moderately active,55.35230000000001,3.4332000000000003,1.0,1.5186,0.35634258750000003,54.811186484,Excellent or Very Good,70.7064,3.3536,1.0,1.6672,-1.435336472,73.099412736,Extremely/quite a bit stressful,24.781600000000005,6.888400000000002,1.0,1.7535000000000005,0.2122496467,24.409467361999997
969,Z5,2003,FEMALE,Active or moderately active,55.35230000000001,3.4332000000000003,1.0,1.5186,0.35634258750000003,54.811186484,Excellent or Very Good,70.7064,3.3536,1.0,1.6672,-1.435336472,73.099412736,Not at all/not very/a bit stressful,75.2184,3.4273,1.0,1.7535000000000005,-0.21224964699999999,75.590532638
970,Z5,2003,FEMALE,Active or moderately active,55.35230000000001,3.4332000000000003,1.0,1.5186,0.35634258750000003,54.811186484,Poor Fair or Good,29.2936,5.752999999999999,1.0,1.6672,1.4353364719,26.900587264000002,Extremely/quite a bit stressful,24.781600000000005,6.888400000000002,1.0,1.7535000000000005,0.2122496467,24.409467361999997
971,Z5,2003,FEMALE,Active or moderately active,55.35230000000001,3.4332000000000003,1.0,1.5186,0.35634258750000003,54.811186484,Poor Fair or Good,29.2936,5.752999999999999,1.0,1.6672,1.4353364719,26.900587264000002,Not at all/not very/a bit stressful,75.2184,3.4273,1.0,1.7535000000000005,-0.21224964699999999,75.590532638
972,Z5,2003,FEMALE,Inactive,44.6477,3.983600000000001,1.0,1.5186,-0.3563425880000001,45.188813516,Excellent or Very Good,70.7064,3.3536,1.0,1.6672,-1.435336472,73.099412736,Extremely/quite a bit stressful,24.781600000000005,6.888400000000002,1.0,1.7535000000000005,0.2122496467,24.409467361999997
973,Z5,2003,FEMALE,Inactive,44.6477,3.983600000000001,1.0,1.5186,-0.3563425880000001,45.188813516,Excellent or Very Good,70.7064,3.3536,1.0,1.6672,-1.435336472,73.099412736,Not at all/not very/a bit stressful,75.2184,3.4273,1.0,1.7535000000000005,-0.21224964699999999,75.590532638
974,Z5,2003,FEMALE,Inactive,44.6477,3.983600000000001,1.0,1.5186,-0.3563425880000001,45.188813516,Poor Fair or Good,29.2936,5.752999999999999,1.0,1.6672,1.4353364719,26.900587264000002,Extremely/quite a bit stressful,24.781600000000005,6.888400000000002,1.0,1.7535000000000005,0.2122496467,24.409467361999997
